0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.7,1.0,1.0,14.0,0.5664,0.0,1.0,0.0
8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,12.0,1.559,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.8,1.0,0.0,18.0,2.5477,0.0,1.0,0.0
3.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.7,0.0,0.0,9.0,1.3932,0.0,1.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,16.0,2.5909,0.0,1.0,0.0
9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.1,0.0,1.0,16.0,2.5909,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3,0.0,0.0,12.0,3.1928,0.0,1.0,0.0
2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,8.3,0.0,0.0,8.0,4.4256,0.0,0.0,0.0
9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.6,1.0,1.0,12.0,0.8304,1.0,0.0,0.0
7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.2,1.0,0.0,11.0,2.4996,0.0,1.0,0.0
9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.3,0.0,0.0,8.0,0.8784,0.0,1.0,0.0
14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.5,0.0,0.0,12.0,1.156,0.0,1.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.9,0.0,0.0,11.0,0.804,0.0,1.0,0.0
3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.8,0.0,0.0,10.0,0.5964,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.5,0.0,0.0,8.0,0.4464,0.0,1.0,0.0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,7.3,1.0,1.0,8.0,0.6708,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.2,0.0,1.0,11.0,0.6708,0.0,1.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.1,1.0,0.0,9.0,0.666,0.0,1.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.3,1.0,1.0,7.0,0.98,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,9.0,0.98,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6,1.0,1.0,8.0,9.1676,1.0,1.0,0.0
0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1,1.0,0.0,5.0,0.3972,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.6,1.0,1.0,7.0,1.2619,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,8.0,0.906,0.0,1.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.5,1.0,1.0,6.0,0.906,0.0,1.0,0.0
6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,9.0,1.6502,0.0,1.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,15.0,2.0088,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,8.0,0.912,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.9,0.0,1.0,8.0,0.912,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,8.0,0.5406,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,8.0,0.64,0.0,1.0,0.0
5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,12.0,0.7306,0.0,1.0,0.0
8.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,3.0,2.744,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.4,1.0,0.0,16.0,5.228,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.2,0.0,0.0,11.0,0.8718,0.0,1.0,0.0
12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.0,0.6288,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,9.0,4.0684,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,10.0,0.7164,0.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.9,0.0,0.0,13.0,0.695,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.6,0.0,0.0,12.0,9.7628,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,0.0,16.0,9.7628,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,9.2,0.0,0.0,8.0,0.48,0.0,0.0,0.0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.5,1.0,1.0,17.0,2.9604,0.0,1.0,0.0
26.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,7.6,0.0,1.0,13.0,2.9604,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,7.3,0.0,0.0,16.0,0.9671,0.0,1.0,0.0
18.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.6,0.0,1.0,6.0,2.3472,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.1,0.0,0.0,12.0,0.72,0.0,1.0,0.0
5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,6.0,4.5516,0.0,1.0,1.0
18.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.4,0.0,0.0,8.0,0.7752,0.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,0.0,7.0,0.648,0.0,0.0,1.0
0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,7.6,0.0,0.0,4.0,0.564,0.0,0.0,1.0
0.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.6,0.0,0.0,6.0,0.714,0.0,0.0,1.0
26.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,8.1,0.0,0.0,8.0,0.696,0.0,0.0,1.0
9.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,8.0,0.29568,0.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.7,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.7,1.0,1.0,11.0,0.8028,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.5,0.0,0.0,11.0,0.684,0.0,0.0,1.0
0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.2,0.0,0.0,8.0,0.7272,0.0,1.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,1.0,1.0,12.0,1.303,0.0,1.0,0.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,0.0,1.0,12.0,1.303,0.0,1.0,0.0
3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,1.0,0.0,16.0,2.8344,0.0,1.0,0.0
0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,8.3,0.0,0.0,13.0,1.4529,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,7.0,0.3428,0.0,1.0,0.0
1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,1.0,1.0,10.0,1.2864,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,1.0,12.0,1.2864,0.0,0.0,1.0
5.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.9,0.0,0.0,11.0,0.6885,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,0.0,12.0,0.9952,0.0,1.0,1.0
0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.7,0.0,0.0,12.0,0.522,0.0,0.0,1.0
15.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,15.0,23.0179,1.0,1.0,0.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.9,0.0,1.0,16.0,23.0179,0.0,1.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,18.0,13.2636,0.0,1.0,0.0
0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.6,1.0,1.0,16.0,5.2723,0.0,1.0,0.0
0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.8,0.0,1.0,16.0,5.2723,0.0,1.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,18.0,9.9464,0.0,1.0,0.0
3.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.2,1.0,1.0,12.0,2.7272,0.0,1.0,0.0
3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.7,0.0,1.0,12.0,2.7272,0.0,1.0,0.0
10.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.2,1.0,1.0,18.0,5.0095,0.0,1.0,0.0
4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.2,0.0,1.0,17.0,5.0095,0.0,1.0,0.0
2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,1.0,1.0,18.0,8.4933,1.0,1.0,0.0
2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,1.0,1.0,16.0,5.2158,0.0,1.0,0.0
4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.9,0.0,1.0,16.0,5.2158,0.0,1.0,0.0
4.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,8.2,0.0,0.0,16.0,2.3046,0.0,1.0,0.0
7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,7.3,0.0,0.0,12.0,1.1748,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.1,1.0,1.0,13.0,3.6391,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.9,0.0,1.0,12.0,3.6391,0.0,1.0,0.0
1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,0.0,0.0,12.0,1.2337,0.0,1.0,0.0
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.9,0.0,0.0,13.0,1.6768,0.0,1.0,0.0
18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3,1.0,1.0,13.0,3.6521,0.0,1.0,0.0
8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.3,0.0,1.0,15.0,3.6521,0.0,1.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,13.0,3.8717,0.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.1,0.0,1.0,14.0,5.344,0.0,1.0,0.0
7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,7.8,1.0,1.0,13.0,5.344,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.6,0.0,0.0,12.0,0.8692,1.0,1.0,0.0
2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.9,0.0,0.0,12.0,1.4504,0.0,1.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.5,1.0,0.0,0.0,1.1301,0.0,1.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.1,0.0,0.0,12.0,1.7976,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,7.7,0.0,0.0,12.0,7.0807,0.0,0.0,1.0
11.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.2,0.0,0.0,6.0,1.3008,0.0,0.0,1.0
5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,12.0,0.696,0.0,0.0,1.0
8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.7,1.0,1.0,6.0,20.496,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,1.0,7.0,0.607,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.4,1.0,1.0,6.0,0.8824,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.2,1.0,1.0,8.0,1.7411,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,1.322,0.0,1.0,0.0
6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.7,0.0,1.0,8.0,1.322,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,11.0,1.3562,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,8.0,1.3562,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.4,1.0,1.0,8.0,1.71,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,8.0,1.71,1.0,0.0,0.0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.0,0.942,0.0,1.0,0.0
9.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.9,1.0,1.0,12.0,2.2966,0.0,1.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.1,1.0,1.0,18.0,7.4078,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.3,0.0,1.0,17.0,7.4078,0.0,1.0,0.0
19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.2,1.0,1.0,12.0,3.4928,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,1.0,11.0,3.4928,0.0,1.0,0.0
5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.4,1.0,1.0,16.0,3.0104,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.8,0.0,1.0,16.0,3.0104,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,1.0,1.0,5.0,1.4932,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,0.0,1.0,12.0,1.4932,0.0,1.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,7.2,1.0,1.0,12.0,1.3928,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,1.0,10.0,1.3928,0.0,1.0,0.0
2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.2,1.0,1.0,9.0,0.847,1.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.4,0.0,1.0,9.0,0.847,0.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.3,1.0,1.0,3.0,1.914866,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,14.0,2.25,1.0,1.0,0.0
13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,12.0,0.6142,0.0,1.0,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,7.3,0.0,0.0,8.0,0.3528,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.1,1.0,1.0,7.0,1.08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.7,0.0,1.0,9.0,1.08,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,8.1,1.0,1.0,11.0,0.72,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4,1.0,1.0,8.0,1.1328,0.0,1.0,0.0
7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.4,0.0,1.0,12.0,1.1328,0.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,7.8,0.0,0.0,12.0,0.5984,0.0,1.0,0.0
4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,6.8,1.0,0.0,12.0,0.704,0.0,0.0,0.0
6.0,0.0,3.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,8.0,0.7908,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,12.0,1.1103,1.0,1.0,0.0
7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.2,0.0,1.0,10.0,2.3082,0.0,1.0,0.0
4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.2,1.0,1.0,12.0,2.3082,0.0,1.0,0.0
5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.7,0.0,1.0,8.0,1.1971,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.0,0.0,12.0,1.2732,0.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.6,1.0,1.0,5.0,1.3321,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.2,0.0,0.0,6.0,0.432,0.0,0.0,1.0
7.0,12.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.8,1.0,1.0,12.0,0.9624,0.0,1.0,0.0
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,0.0,1.0,12.0,0.9624,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.8,1.0,0.0,5.0,0.5761,0.0,1.0,0.0
37.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,7.2,0.0,0.0,12.0,0.432,0.0,1.0,1.0
6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,9.0,3.896,0.0,1.0,0.0
6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,6.0,0.4128,0.0,1.0,0.0
17.0,0.0,4.0,0.0,3.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,6.8,0.0,0.0,8.0,0.7464,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,9.5,0.0,0.0,4.0,0.3984,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,11.0,0.6348,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,12.0,0.5249,0.0,1.0,0.0
7.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.9,1.0,1.0,8.0,1.7623,0.0,1.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6,0.0,0.0,10.0,1.8682,0.0,1.0,0.0
3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,8.0,3.7799,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.8,0.0,1.0,8.0,3.7799,0.0,1.0,0.0
15.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.1,1.0,1.0,7.0,2.9463,0.0,1.0,0.0
14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.8,0.0,1.0,9.0,2.9463,0.0,1.0,0.0
7.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6,1.0,1.0,7.0,1.236,0.0,1.0,0.0
4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,12.0,0.5331,0.0,1.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,8.0,3.5544,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.0,0.0,4.0,0.4332,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.3,0.0,1.0,13.0,0.6492,0.0,1.0,0.0
12.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,8.0,0.474,0.0,0.0,0.0
